t,x,y,u,v,p
5.300000000000000711e+00,3.686868686868686851e+00,-8.571428571428572063e-01,1.084457155729231959e+00,1.969432221940430397e-02,-1.700465318437751894e-01
3.000000000000000000e+00,2.414141414141414366e+00,4.489795918367343042e-01,1.298963592558641522e-01,-3.068583744142308611e-01,-6.818492230420733491e-02
1.910000000000000142e+01,3.404040404040403978e+00,-4.489795918367347483e-01,3.544765449198900020e-01,1.710658390646474236e-01,-6.038644564860778247e-02
1.080000000000000071e+01,5.737373737373737015e+00,1.224489795918364266e-01,6.803140714247950527e-01,3.989518973781021605e-01,-1.477122668645563242e-01
1.410000000000000142e+01,3.262626262626262541e+00,-1.510204081632652962e+00,9.136886212768658977e-01,1.553022390923415041e-01,-1.108248226083987514e-02
5.000000000000000000e+00,2.767676767676767291e+00,-8.571428571428572063e-01,6.702470729227227864e-01,-2.453321162116849918e-01,-1.075000936248244991e-02
1.860000000000000142e+01,4.959595959595959336e+00,-2.040816326530614511e-01,6.707294277311333097e-01,-3.349276252075176208e-01,-1.859276844940485063e-01
1.830000000000000071e+01,3.050505050505050608e+00,1.673469387755101678e+00,1.132651957678613597e+00,-1.696929585892171799e-01,-6.748772453474427557e-02
7.900000000000000355e+00,4.252525252525252597e+00,1.346938775510203801e+00,1.113984464377402839e+00,-2.529444416009664076e-01,-4.745977090281452981e-02
1.640000000000000213e+01,3.616161616161615910e+00,-2.000000000000000000e+00,1.107584430745354842e+00,1.067121855998797025e-01,-3.209318368029699664e-02
8.000000000000000000e+00,3.404040404040403978e+00,-3.673469387755103899e-01,5.051692245106449430e-01,4.490542754755154631e-01,-7.309171308187070726e-02
1.390000000000000036e+01,4.747474747474747403e+00,3.673469387755101678e-01,8.677051574473055862e-01,-4.957892793072415372e-01,-8.610039334827614133e-02
1.860000000000000142e+01,4.818181818181818343e+00,-6.122448979591836871e-01,8.123365826889440422e-01,-3.492478487121422059e-01,-1.718380934477438116e-01
5.900000000000000355e+00,5.454545454545454142e+00,2.040816326530610070e-01,7.860685347067731810e-01,4.886503602292145421e-01,-7.513464045545673042e-02
1.719999999999999929e+01,7.151515151515151381e+00,1.591836734693877098e+00,1.102215570519574861e+00,-2.065572280654208726e-01,-2.058297742202958719e-02
9.200000000000001066e+00,4.464646464646464530e+00,1.836734693877550839e+00,1.199021123130146194e+00,-7.228585580582772008e-02,-1.644678058801559220e-02
5.400000000000000355e+00,4.888888888888889284e+00,-1.428571428571428603e+00,1.033301390445402479e+00,2.313623560336736662e-01,-2.186973848716376040e-02
1.190000000000000036e+01,5.313131313131313149e+00,1.265306122448979220e+00,7.138283255050528187e-01,1.864865307311482923e-01,2.666980301439031073e-02
1.240000000000000036e+01,2.838383838383838231e+00,-1.918367346938775420e+00,1.010187962421433605e+00,-1.674900583610170607e-03,6.262065419747339136e-03
1.320000000000000107e+01,5.878787878787878896e+00,9.387755102040813426e-01,6.177916092685623584e-01,-6.485491674834408318e-03,-5.604661041734684650e-03
1.340000000000000036e+01,2.484848484848484862e+00,-1.755102040816326481e+00,1.007937754017762977e+00,1.281944654308758702e-01,-5.018125094012428067e-02
1.090000000000000036e+01,4.959595959595959336e+00,-2.000000000000000000e+00,9.870888045111098075e-01,1.307218020915493495e-01,5.577320791062724201e-03
1.590000000000000036e+01,4.747474747474747403e+00,-5.306122448979593287e-01,7.344374346717679192e-01,3.740695432803639586e-01,-4.609559508725534493e-02
5.700000000000000178e+00,2.767676767676767291e+00,-1.020408163265306145e+00,7.468365287588519807e-01,-1.325129281278247251e-01,6.772887933900430257e-02
1.610000000000000142e+01,1.989898989898989834e+00,-2.040816326530614511e-01,-7.254948280658160553e-02,-3.029035383391209257e-01,-2.538228159648321380e-01
1.510000000000000142e+01,5.666666666666666075e+00,1.102040816326530503e+00,1.022931301490205280e+00,-3.208512932990083555e-01,-3.676535935922894960e-02
4.200000000000000178e+00,3.545454545454545414e+00,-9.387755102040817867e-01,1.182646784482935365e+00,3.669419184613872398e-01,-1.309925969537966695e-01
9.000000000000000000e+00,7.505050505050505194e+00,-1.020408163265306145e+00,1.118614940530968660e+00,3.672210468559191088e-01,-1.100052019767131239e-01
1.130000000000000071e+01,5.595959595959596022e+00,4.081632653061229021e-02,7.792496371835412328e-01,4.522858641943162672e-01,-7.961103001592938211e-02
1.030000000000000071e+01,7.222222222222222321e+00,-1.836734693877551061e+00,9.852358683558349872e-01,-1.951856479191586557e-01,1.237342851304254129e-02
9.800000000000000711e+00,3.969696969696969724e+00,3.673469387755101678e-01,6.387112765786174817e-01,5.376511709491954560e-01,-6.718678786904826172e-02
1.780000000000000071e+01,1.212121212121212155e+00,-6.122448979591836871e-01,8.395534059000512306e-01,2.418959656502559785e-01,-4.724346966845891505e-01
5.200000000000000178e+00,7.575757575757575246e+00,2.000000000000000000e+00,1.021109788012084074e+00,-1.479351101269241187e-01,1.158174952646401010e-02
3.900000000000000355e+00,1.212121212121212155e+00,-2.857142857142858094e-01,-1.811005684553165518e-01,1.725395996434168633e-01,-2.877536132534311841e-01
9.900000000000000355e+00,2.131313131313131493e+00,9.387755102040813426e-01,9.842890838522069252e-01,-3.230397687318967703e-01,-1.431283132156661864e-01
1.810000000000000142e+01,1.494949494949494806e+00,-3.673469387755103899e-01,4.113680877524907298e-01,3.369574803826792531e-01,-4.875983640081689718e-01
5.600000000000000533e+00,7.505050505050505194e+00,2.040816326530610070e-01,8.404702765512189755e-01,-4.546286789928264960e-01,-9.531420503570214864e-02
9.900000000000000355e+00,1.424242424242424310e+00,1.020408163265305923e+00,1.316638554167894437e+00,-1.730507669311565910e-01,-2.973547089225447304e-01
1.000000000000000000e+01,7.717171717171717127e+00,1.591836734693877098e+00,8.320816153001902027e-01,-9.019092666765968214e-02,1.939771653807157922e-02
2.000000000000000000e+00,7.505050505050505194e+00,1.102040816326530503e+00,9.046604481936277864e-01,3.356716340211679528e-01,-1.944690786348266670e-02
2.000000000000000000e+00,7.434343434343434254e+00,1.224489795918364266e-01,8.308684231340341952e-01,4.347835133884097591e-01,-6.859470321108761259e-02
5.100000000000000533e+00,3.828282828282828287e+00,-1.102040816326530726e+00,1.246339411004985687e+00,2.270311251774650430e-01,-1.191327565782281245e-01
1.560000000000000142e+01,5.949494949494948948e+00,-3.673469387755103899e-01,7.535850611503774887e-01,-4.316317673335240412e-01,-6.911697843150851894e-02
9.200000000000001066e+00,6.939393939393939448e+00,-1.224489795918368706e-01,7.289722880136723093e-01,-3.748530212514578630e-01,-1.438625540047685225e-01
7.400000000000000355e+00,4.747474747474747403e+00,-1.346938775510204245e+00,9.420029169877677244e-01,-2.752437009328936313e-01,4.092874418500527453e-03
8.800000000000000711e+00,2.272727272727272485e+00,-3.673469387755103899e-01,6.467681941945196966e-01,5.848565312376789727e-02,-3.925427368400891126e-01
9.600000000000001421e+00,8.000000000000000000e+00,-1.183673469387755084e+00,1.149015179513064533e+00,2.994337939595620446e-01,-9.504670189732036811e-02
1.000000000000000000e+01,2.767676767676767291e+00,-1.673469387755102122e+00,1.194778052037676508e+00,7.705226749373854378e-02,-7.630825977088312451e-02
1.819999999999999929e+01,4.747474747474747403e+00,5.306122448979588846e-01,5.571145289234399334e-01,-2.618271275331898740e-01,-5.519188618667616314e-02
1.640000000000000213e+01,6.797979797979797567e+00,1.836734693877550839e+00,1.046803080454694390e+00,-1.720914672615786734e-01,9.525458390891381865e-04
1.780000000000000071e+01,1.565656565656565746e+00,-1.755102040816326481e+00,1.065458786166966432e+00,5.948028638085792186e-02,-9.703398924494791022e-02
9.200000000000001066e+00,7.929292929292929060e+00,-1.510204081632652962e+00,1.096700846109252225e+00,2.498486730169892089e-01,-2.983095106984723008e-02
1.560000000000000142e+01,5.030303030303030276e+00,-1.183673469387755084e+00,7.446869518737624372e-01,1.215887767494962246e-01,1.618921783572965442e-02
1.100000000000000089e+00,3.404040404040403978e+00,5.306122448979588846e-01,1.003789091904696784e+00,-4.589615509400238325e-01,-2.272871207673113625e-01
1.090000000000000036e+01,7.080808080808080440e+00,1.755102040816326259e+00,1.046600010088778232e+00,-1.858940640529014587e-01,-2.527850516173616325e-03
7.100000000000000533e+00,1.353535353535353591e+00,1.020408163265305923e+00,1.075721059628037546e+00,1.678007048389670852e-02,-1.147241116374357189e-01
9.000000000000000000e+00,2.838383838383838231e+00,-1.755102040816326481e+00,1.107256561182787369e+00,1.456438086936925613e-01,-6.668593167078330775e-02
1.880000000000000071e+01,6.797979797979797567e+00,9.387755102040813426e-01,8.846547216427385063e-01,3.953595706702346391e-01,-3.573178391464858911e-02
5.500000000000000000e+00,5.313131313131313149e+00,-2.000000000000000000e+00,1.020555736233532684e+00,1.301720625148728439e-01,7.200932333973940683e-03
1.830000000000000071e+01,6.515151515151514694e+00,-1.265306122448979664e+00,8.767762150422809819e-01,2.141210614187447070e-01,-2.124870313702951694e-03
1.830000000000000071e+01,7.646464646464646187e+00,1.183673469387754640e+00,1.163592266778456841e+00,-1.617047437872615734e-01,-1.127617188501662815e-01
1.930000000000000071e+01,3.969696969696969724e+00,-1.183673469387755084e+00,6.788399745008470987e-01,-1.300093975731575757e-01,5.110078508618762921e-02
6.000000000000000888e-01,7.434343434343434254e+00,1.755102040816326259e+00,1.243441781161697346e+00,-6.264443123475463282e-02,-3.084182582398392256e-02
1.280000000000000071e+01,5.313131313131313149e+00,1.918367346938775420e+00,8.933157168405558846e-01,1.314600131277757732e-02,2.980635239212955923e-02
4.299999999999999822e+00,2.979797979797979668e+00,-1.836734693877551061e+00,1.175910393951740573e+00,9.950101378365454330e-02,-5.740135985101682548e-02
1.490000000000000036e+01,6.161616161616161769e+00,-2.857142857142858094e-01,8.040023075320533730e-01,-4.835230642572300730e-01,-8.316671481223773810e-02
1.940000000000000213e+01,7.575757575757575246e+00,-6.122448979591836871e-01,8.153125723496470467e-01,3.517719879061336208e-01,-3.763289819009522225e-02
1.930000000000000071e+01,5.949494949494948948e+00,5.306122448979588846e-01,6.088487611242366926e-01,-6.342233549981587254e-03,-6.318743242018876050e-02
2.800000000000000266e+00,6.161616161616161769e+00,-4.489795918367347483e-01,8.048280737159748677e-01,-5.207535147327848613e-01,-1.097180529922198583e-01
1.520000000000000107e+01,7.434343434343434254e+00,-2.040816326530614511e-01,7.881988610408732221e-01,2.317445312094605983e-02,-1.755018040445127658e-01
1.420000000000000107e+01,5.454545454545454142e+00,-1.591836734693877542e+00,9.607331645450494229e-01,-2.272482134430584555e-01,1.676292417285368472e-02
5.100000000000000533e+00,6.939393939393939448e+00,2.857142857142855874e-01,8.922760282455192149e-01,-4.594196288796474348e-01,-1.138799837325135816e-01
1.440000000000000036e+01,3.545454545454545414e+00,4.081632653061229021e-02,4.948204262557514554e-01,5.740836668965555445e-01,-1.223950234773209245e-01
1.590000000000000036e+01,1.565656565656565746e+00,1.265306122448979220e+00,1.186182997368483871e+00,-1.660430812074623064e-01,-2.055285833399369266e-01
5.500000000000000000e+00,6.020202020202019888e+00,-1.673469387755102122e+00,8.771234551633667609e-01,1.157401513812916921e-01,2.002038941150196399e-02
1.400000000000000000e+01,7.858585858585858119e+00,1.591836734693877098e+00,9.656683643555716845e-01,2.436726110672426671e-01,1.313895294269814065e-03
8.700000000000001066e+00,2.343434343434343425e+00,-1.183673469387755084e+00,1.238392209257483279e+00,2.084638565194698034e-01,-1.758972955213327638e-01
1.669999999999999929e+01,4.252525252525252597e+00,-1.183673469387755084e+00,1.094274887618543524e+00,3.006461857044914754e-01,-5.965633138422148096e-02
8.000000000000000000e+00,4.323232323232323537e+00,1.836734693877550839e+00,1.065540109901040200e+00,-1.635020532990033026e-01,-1.889664266838280912e-02
1.300000000000000044e+00,5.454545454545454142e+00,2.040816326530610070e-01,5.962195676642060294e-01,-1.966707416090978378e-01,-1.248062160023442752e-01
9.300000000000000711e+00,3.050505050505050608e+00,-1.183673469387755084e+00,1.160604223533127533e+00,2.832900143597012477e-01,-1.113397225956709868e-01
1.250000000000000000e+01,1.494949494949494806e+00,-4.489795918367347483e-01,6.283475164641750821e-01,2.716228338177903989e-01,-5.117110632801324943e-01
1.210000000000000142e+01,5.101010101010101216e+00,-1.020408163265306145e+00,1.160515157422046473e+00,3.519295294378996242e-01,-9.478529681483444103e-02
1.880000000000000071e+01,3.969696969696969724e+00,2.000000000000000000e+00,1.019183056591045133e+00,-1.222060638870794830e-01,-1.501590640698005456e-02
1.110000000000000142e+01,2.767676767676767291e+00,1.755102040816326259e+00,1.045858090269915275e+00,-1.499054631181875041e-01,-4.656339765324961355e-02
1.800000000000000000e+01,4.252525252525252597e+00,8.571428571428567622e-01,7.269402537976572543e-01,-2.327182052514512323e-01,-1.125720049186083004e-02
1.619999999999999929e+01,5.383838383838384090e+00,1.591836734693877098e+00,1.243444945022661452e+00,-4.875665220457239130e-02,-3.740367096454177975e-02
7.900000000000000355e+00,5.737373737373737015e+00,-3.673469387755103899e-01,7.801815384113298668e-01,-4.285467664070485849e-01,-1.594475295633183964e-01
9.400000000000000355e+00,7.929292929292929060e+00,1.102040816326530503e+00,7.459289497183601014e-01,1.606016900473751507e-01,-8.005350508411475949e-04
3.800000000000000266e+00,2.414141414141414366e+00,-1.265306122448979664e+00,1.276826608710998068e+00,5.490563435301078210e-02,-1.338123253328738493e-01
4.900000000000000355e+00,5.101010101010101216e+00,-3.673469387755103899e-01,8.099516662561864200e-01,4.433724433114636376e-01,-5.842657920695669416e-02
7.500000000000000000e+00,4.676767676767676463e+00,-2.000000000000000000e+00,1.069944116991254468e+00,-1.036795008886638586e-01,2.505749885280980291e-02
1.930000000000000071e+01,1.848484848484848397e+00,-9.387755102040817867e-01,1.266997148931607420e+00,2.911783941607892778e-01,-2.787829598006488774e-01
1.230000000000000071e+01,4.535353535353534582e+00,2.000000000000000000e+00,9.233823527606190851e-01,-6.227327921310937819e-02,1.948430104111120720e-02
1.200000000000000000e+01,6.515151515151514694e+00,-7.755102040816328479e-01,7.579734677977205681e-01,2.838276326672123928e-01,-2.240296353732044304e-02
6.300000000000000711e+00,2.767676767676767291e+00,5.306122448979588846e-01,9.301685827404653217e-01,-3.078272116751175069e-01,-3.146967582568537258e-01
7.400000000000000355e+00,4.676767676767676463e+00,-9.387755102040817867e-01,7.443571818403599272e-01,-4.057659112967906823e-01,-2.075841341915755228e-02
1.250000000000000000e+01,1.989898989898989834e+00,-1.224489795918368706e-01,1.529866630743212663e-01,5.842683522546000541e-01,-3.066024587051280892e-01
1.980000000000000071e+01,6.232323232323231821e+00,2.857142857142855874e-01,6.488065789982769838e-01,-4.562492534793943788e-02,-1.050556781890630564e-01
1.790000000000000213e+01,1.000000000000000000e+00,-3.673469387755103899e-01,2.216710780885485510e-01,-2.814174244844452888e-02,-4.965028347631166850e-01
1.460000000000000142e+01,4.535353535353534582e+00,1.428571428571428381e+00,1.188943402367828472e+00,-2.056709274218517791e-01,-5.128246746867474309e-02
1.180000000000000071e+01,2.414141414141414366e+00,-1.224489795918368706e-01,1.196313365323984218e-01,1.464376475565394298e-01,-2.526417496251767147e-01
9.700000000000001066e+00,6.727272727272726627e+00,6.122448979591834650e-01,8.167448963493589842e-01,-3.656160965267048479e-01,-4.021181139046923342e-02
1.440000000000000036e+01,4.676767676767676463e+00,2.857142857142855874e-01,8.764185527891256156e-01,-4.600353507428687760e-01,-1.639295068739133054e-01
1.240000000000000036e+01,7.787878787878787179e+00,-4.489795918367347483e-01,6.975970853774879910e-01,-1.640663716102199465e-01,-6.716872310562993498e-02
4.100000000000000533e+00,5.242424242424242209e+00,8.571428571428567622e-01,1.040366137973596450e+00,5.399072083389730436e-02,-1.765021452331902441e-01
1.800000000000000000e+01,5.242424242424242209e+00,1.020408163265305923e+00,6.663750272512469763e-01,1.269677655192232024e-01,1.033244057818997856e-02
1.520000000000000107e+01,2.131313131313131493e+00,4.081632653061229021e-02,-3.101297246332393107e-02,-5.769562575584357145e-01,-2.488032435073188331e-01
1.560000000000000142e+01,1.000000000000000000e+00,1.918367346938775420e+00,1.160130259930202357e+00,-1.074518770789768297e-02,-1.250307883872035231e-01
3.000000000000000444e-01,3.404040404040403978e+00,4.081632653061229021e-02,6.533067534534163778e-01,-5.597854202596070916e-01,-1.362916752340199156e-01
1.220000000000000107e+01,2.343434343434343425e+00,-1.755102040816326481e+00,1.024100419942322926e+00,9.467702003275648565e-03,-2.224773209657449416e-02
4.800000000000000711e+00,3.191919191919192045e+00,-1.591836734693877542e+00,1.227670833710013065e+00,4.893442472905881746e-02,-5.470587440691873637e-02
1.500000000000000000e+01,6.232323232323231821e+00,1.346938775510203801e+00,8.837081719429059623e-01,-2.143945959546207924e-01,2.557722805934607799e-03
4.400000000000000355e+00,7.575757575757575246e+00,4.489795918367343042e-01,7.523467208759281322e-01,-3.777504754711718538e-01,-5.255705248397921081e-02
1.570000000000000107e+01,5.808080808080807955e+00,-6.122448979591836871e-01,7.176279405157468538e-01,-2.653561039829374635e-01,-4.462677054727312576e-02
1.040000000000000036e+01,1.636363636363636243e+00,-1.836734693877551061e+00,1.128453172993720388e+00,-2.214407013068188726e-02,-7.037384435323713883e-02
1.390000000000000036e+01,2.696969696969696795e+00,-1.346938775510204245e+00,1.002677782121352390e+00,2.404301862056719419e-01,-6.951800856713151455e-02
6.400000000000000355e+00,1.070707070707070718e+00,-1.265306122448979664e+00,1.202465593864832760e+00,7.286559268759604246e-02,-2.404540875640827080e-01
4.000000000000000222e-01,2.626262626262626299e+00,1.836734693877550839e+00,1.147496929436300661e+00,-1.268918659582334019e-01,-7.644841498359533638e-02
8.300000000000000711e+00,1.919191919191919116e+00,8.571428571428567622e-01,7.581134054205008743e-01,-1.292738242503768398e-01,-2.105212595345302279e-02
2.300000000000000266e+00,3.898989898989898784e+00,1.183673469387754640e+00,1.257814777925495342e+00,-1.810349463969756489e-01,-1.021318261549103990e-01
2.100000000000000089e+00,7.151515151515151381e+00,-9.387755102040817867e-01,9.832430400804283988e-01,3.504757993701683727e-01,-5.084148571056026217e-02
7.600000000000000533e+00,5.383838383838384090e+00,-6.938775510204082675e-01,8.431834557061965718e-01,-4.188472861204345921e-01,-1.346498285649085358e-01
3.000000000000000000e+00,1.848484848484848397e+00,-2.040816326530614511e-01,4.170656173122867794e-02,-4.292650711921895401e-01,-2.892582316560335931e-01
6.800000000000000711e+00,7.646464646464646187e+00,1.102040816326530503e+00,1.119221817994360935e+00,1.034291517733563065e-01,-1.245967936040904139e-01
9.500000000000000000e+00,6.939393939393939448e+00,4.081632653061229021e-02,7.366031783110669195e-01,-4.477557348455996622e-01,-9.743334172922468728e-02
3.200000000000000178e+00,5.666666666666666075e+00,1.428571428571428381e+00,1.020066583391814330e+00,-2.226926213443441438e-01,-1.369713284658386279e-02
1.560000000000000142e+01,5.383838383838384090e+00,2.040816326530610070e-01,7.938217761102468462e-01,-2.248194611020868372e-01,-1.946769220498178188e-01
3.400000000000000355e+00,3.262626262626262541e+00,1.755102040816326259e+00,1.009196427992403722e+00,8.525544201570828262e-02,2.720095286279348296e-02
1.100000000000000089e+00,4.040404040404039776e+00,-1.183673469387755084e+00,7.110844308071860853e-01,-2.424620493804364729e-01,3.913892491272029373e-02
1.940000000000000213e+01,7.010101010101009500e+00,-9.387755102040817867e-01,9.634356799764559609e-01,3.516973051666213435e-01,-3.666751744150929804e-02
1.580000000000000071e+01,5.383838383838384090e+00,4.489795918367343042e-01,8.729747030797148089e-01,-9.910492786563493417e-02,-2.186023129681599342e-01
2.700000000000000178e+00,6.868686868686868507e+00,1.591836734693877098e+00,7.758944111555362566e-01,-9.301080090244481791e-03,2.737531417412931642e-02
6.600000000000000533e+00,1.777777777777777679e+00,1.265306122448979220e+00,1.277486633511539793e+00,4.156849322945445346e-02,-1.215849161493565700e-01
8.400000000000000355e+00,6.232323232323231821e+00,1.673469387755101678e+00,8.632318118194717282e-01,-9.671280903290115083e-02,2.480840665122921451e-02
8.599999999999999645e+00,5.383838383838384090e+00,-7.755102040816328479e-01,7.584900610059388537e-01,-3.755929497317230248e-01,-2.531014381863579826e-02
1.830000000000000071e+01,1.919191919191919116e+00,-1.510204081632652962e+00,1.065880130692119510e+00,1.182598399015325347e-01,-8.980933924072566354e-02
2.800000000000000266e+00,3.050505050505050608e+00,6.938775510204080454e-01,3.640254203282290435e-01,3.142996948213458430e-01,1.429620453848689555e-02
1.619999999999999929e+01,6.727272727272726627e+00,1.755102040816326259e+00,1.035482335169630952e+00,-2.020867740564895043e-01,2.859021848617518164e-04
1.940000000000000213e+01,3.404040404040403978e+00,2.000000000000000000e+00,1.126520541566050637e+00,-9.851122325852268435e-02,-3.627678026225539948e-02
9.500000000000000000e+00,6.444444444444444642e+00,1.918367346938775420e+00,9.638835238770068203e-01,-1.473502263165521742e-01,1.182038980016965855e-02
1.880000000000000071e+01,2.555555555555555358e+00,6.122448979591834650e-01,7.066689636364918981e-01,1.954715084808558989e-01,-1.985391995283672939e-01
4.100000000000000533e+00,1.282828282828282873e+00,-9.387755102040817867e-01,1.007586041917870379e+00,-2.076815506226755911e-02,-1.306120780532971370e-01
1.740000000000000213e+01,5.595959595959596022e+00,6.938775510204080454e-01,8.079443083707664730e-01,4.583464918249123832e-01,-4.870402228978053250e-02
1.980000000000000071e+01,2.909090909090909172e+00,-1.591836734693877542e+00,9.685511156180078851e-01,1.694872779381075556e-01,-3.322408230285318897e-02
1.750000000000000000e+01,1.424242424242424310e+00,1.346938775510203801e+00,1.264814055359991807e+00,1.633224846075407785e-02,-1.648639583672918407e-01
1.800000000000000044e+00,5.383838383838384090e+00,-4.081632653061229021e-02,6.948268696153198087e-01,-5.127847468391750763e-01,-1.089672009295095806e-01
1.060000000000000142e+01,6.020202020202019888e+00,-3.673469387755103899e-01,6.371851692812059431e-01,1.951532879129434794e-02,-9.242860810498840229e-02
1.470000000000000107e+01,7.787878787878787179e+00,2.040816326530610070e-01,8.067039288855316626e-01,4.208298972653613523e-01,-7.209684331296521698e-02
4.700000000000000178e+00,7.434343434343434254e+00,-6.122448979591836871e-01,8.664620980315256293e-01,-4.455210069650610838e-01,-6.135168509179002999e-02
1.920000000000000284e+01,7.858585858585858119e+00,8.571428571428567622e-01,1.016000839027342506e+00,3.680874105657542250e-01,-1.204444970528159714e-01
1.819999999999999929e+01,4.959595959595959336e+00,1.020408163265305923e+00,6.403975588600885338e-01,-8.304905351267763414e-02,1.076844185733139524e-02
8.300000000000000711e+00,5.101010101010101216e+00,1.591836734693877098e+00,9.996040406819561852e-01,-2.282950373628342411e-01,-4.794906590570647761e-03
2.200000000000000178e+00,4.252525252525252597e+00,-1.428571428571428603e+00,7.961714425553212404e-01,-7.164817826416815250e-02,4.665005331367785835e-02
4.299999999999999822e+00,6.444444444444444642e+00,-1.918367346938775420e+00,8.817698934691446944e-01,-1.243165070668534877e-01,3.149939644437120545e-02
5.400000000000000355e+00,3.474747474747474474e+00,4.081632653061229021e-02,5.075695848219019535e-01,-5.712099974182660578e-01,-1.198664612093756771e-01
6.000000000000000888e-01,5.595959595959596022e+00,-1.918367346938775420e+00,1.073847501198797350e+00,1.308576705463478373e-01,-5.705132455084287874e-03
1.660000000000000142e+01,5.454545454545454142e+00,-6.122448979591836871e-01,7.258988692287426936e-01,3.346443574968304135e-01,-3.552750360570308685e-02
3.300000000000000266e+00,3.616161616161615910e+00,-1.510204081632652962e+00,9.745121866739925309e-01,2.098302600259069894e-01,-2.645764314629389657e-02
1.000000000000000056e-01,7.787878787878787179e+00,-1.836734693877551061e+00,8.431654333239578802e-01,-8.738654294567269054e-02,2.614516023470645281e-02
6.000000000000000888e-01,6.656565656565656575e+00,1.836734693877550839e+00,1.060942525964764904e+00,1.796443941965257529e-01,7.363847404876374368e-03
1.260000000000000142e+01,5.666666666666666075e+00,-2.040816326530614511e-01,8.614759796776562117e-01,4.536767112163135884e-01,-1.419241163708497289e-01
1.300000000000000000e+01,6.585858585858585634e+00,-7.755102040816328479e-01,9.326255520836955748e-01,3.766214243808674866e-01,-4.724036091887783700e-02
0.000000000000000000e+00,5.313131313131313149e+00,-9.387755102040817867e-01,9.727081575373693889e-01,3.325035633744506391e-01,-4.660176535511216522e-02
1.040000000000000036e+01,2.555555555555555358e+00,-2.857142857142858094e-01,1.820590570267114072e-01,-5.609986559173064657e-01,-1.484617607249205107e-01
2.400000000000000355e+00,3.121212121212121104e+00,1.836734693877550839e+00,1.150077005244985129e+00,9.760741276593388679e-03,-1.514242663323798338e-02
5.100000000000000533e+00,4.676767676767676463e+00,-3.673469387755103899e-01,8.771713719750171556e-01,5.041393120934111183e-01,-1.000719220729229531e-01
1.130000000000000071e+01,3.404040404040403978e+00,-2.000000000000000000e+00,1.111704041909393315e+00,-5.079220419083870647e-03,-1.662004711191983689e-02
1.910000000000000142e+01,4.323232323232323537e+00,-1.102040816326530726e+00,6.851490833957727400e-01,-3.163972112322368524e-01,2.455846414119539078e-02
1.100000000000000000e+01,7.292929292929292373e+00,1.020408163265305923e+00,1.002907035406131575e+00,-3.408173630209342941e-01,-3.782546364380805215e-02
1.900000000000000000e+01,6.161616161616161769e+00,1.755102040816326259e+00,8.306990643654807993e-01,1.168660240244853016e-01,3.310823032553081996e-02
4.600000000000000533e+00,4.535353535353534582e+00,1.265306122448979220e+00,7.446768018001526102e-01,2.617434575909868277e-01,3.095468851785656075e-02
5.400000000000000355e+00,4.959595959595959336e+00,-1.836734693877551061e+00,1.008138167312709443e+00,1.688991983560668431e-01,-3.963315979844545152e-03
7.700000000000000178e+00,5.808080808080807955e+00,6.938775510204080454e-01,6.278493904178081841e-01,-2.066682599112198981e-01,-3.234516198348846849e-02
6.500000000000000000e+00,2.343434343434343425e+00,-2.040816326530614511e-01,1.181028747631526904e-01,5.582166235794254749e-01,-1.805803112987331982e-01
3.000000000000000000e+00,1.424242424242424310e+00,1.102040816326530503e+00,1.156125845329457835e+00,-1.790274469746681862e-01,-2.110880520510964309e-01
6.000000000000000000e+00,4.111111111111110716e+00,1.510204081632652962e+00,8.727500071811690185e-01,-1.094751499109063303e-01,1.442673878209548358e-02
3.200000000000000178e+00,4.676767676767676463e+00,-4.489795918367347483e-01,5.543505773009236304e-01,1.744237375964646508e-01,-7.513558111909374171e-02
2.000000000000000000e+00,5.525252525252525082e+00,-1.265306122448979664e+00,9.966677757120938619e-01,-2.919809752798515068e-01,-4.725396697908081090e-02
0.000000000000000000e+00,1.919191919191919116e+00,-1.510204081632652962e+00,9.910939178671085426e-01,3.888080786013897727e-02,-5.581406430902685623e-02
2.800000000000000266e+00,3.262626262626262541e+00,-1.510204081632652962e+00,9.862526907476184546e-01,1.819112760754350577e-01,-3.422931985307905989e-02
1.110000000000000142e+01,4.888888888888889284e+00,-3.673469387755103899e-01,8.758641720228077521e-01,4.818485808307574336e-01,-8.223995035973930001e-02
2.500000000000000000e+00,3.757575757575757347e+00,-1.020408163265306145e+00,7.210515461676708648e-01,1.831373752067875227e-01,6.006788882434277443e-03
3.200000000000000178e+00,1.636363636363636243e+00,-9.387755102040817867e-01,1.138234798421557281e+00,-8.171806146097679302e-02,-1.831819037105812120e-01
9.400000000000000355e+00,3.333333333333333037e+00,1.673469387755101678e+00,1.021091879268711811e+00,1.107056750670570439e-01,3.376601549460090529e-02
1.669999999999999929e+01,2.202020202020201989e+00,-1.836734693877551061e+00,1.117036649563934780e+00,-1.954917154141575658e-02,-3.749291117158143338e-02
4.600000000000000533e+00,6.303030303030302761e+00,7.755102040816326259e-01,1.083002499141081598e+00,-4.000932372600503606e-01,-1.254647520574801445e-01
1.200000000000000000e+01,4.323232323232323537e+00,-2.857142857142858094e-01,6.147230449134840624e-01,-4.024533552686191396e-01,-1.904126940426252579e-01
1.340000000000000036e+01,3.262626262626262541e+00,1.510204081632652962e+00,1.231676835970986428e+00,-1.264612569442608858e-01,-7.123933118961317534e-02
