t,x,y,u,v,p
1.080000000000000071e+01,2.696969696969696795e+00,5.306122448979588846e-01,8.158031596782804318e-01,-5.271779437236839838e-01,-1.493658519757422032e-01
1.470000000000000107e+01,2.060606060606060552e+00,-1.428571428571428603e+00,1.235602623925094345e+00,1.124288025303122607e-01,-1.474053596275386735e-01
1.900000000000000000e+01,3.757575757575757347e+00,-1.224489795918368706e-01,5.997393515081067550e-01,-4.019226721243856493e-01,-1.402437278661257669e-01
3.200000000000000178e+00,7.717171717171717127e+00,-1.265306122448979664e+00,1.128413003419115768e+00,3.175022013776584995e-01,-6.312149044831158462e-02
6.100000000000000533e+00,7.434343434343434254e+00,-1.102040816326530726e+00,7.157754162780601837e-01,-5.524007254053787952e-02,2.047457663534305548e-03
6.300000000000000711e+00,7.080808080808080440e+00,-1.510204081632652962e+00,8.114348450958892567e-01,9.050695271982305001e-02,1.976518457325338735e-02
7.000000000000000666e-01,2.060606060606060552e+00,1.346938775510203801e+00,1.251482707655740656e+00,-1.505142444519876749e-02,-1.246360794965891416e-01
1.640000000000000213e+01,4.181818181818181657e+00,3.673469387755101678e-01,6.103613170290501655e-01,4.079720620847724910e-01,-7.021418070253737653e-02
9.800000000000000711e+00,2.343434343434343425e+00,-1.918367346938775420e+00,1.168762598553543253e+00,4.144146580074318381e-02,-7.217282717703828177e-02
5.300000000000000711e+00,1.636363636363636243e+00,6.122448979591834650e-01,7.755563836598586835e-01,4.412921439620937081e-02,-3.620806336059439468e-01
6.300000000000000711e+00,4.040404040404039776e+00,-1.428571428571428603e+00,1.202327560971021780e+00,-1.097357691477999220e-01,-1.998239125809327804e-02
1.719999999999999929e+01,4.393939393939393590e+00,1.591836734693877098e+00,8.515703039760398330e-01,5.929320477502404707e-02,4.316736818482178051e-02
1.580000000000000071e+01,1.282828282828282873e+00,-5.306122448979593287e-01,9.164241877018512727e-02,1.252665396374268159e-01,-1.850045975368440065e-01
7.100000000000000533e+00,3.191919191919192045e+00,-1.102040816326530726e+00,7.459627062209454040e-01,3.309485905565100194e-02,4.178776828345551198e-02
1.100000000000000089e+00,1.070707070707070718e+00,1.265306122448979220e+00,1.167535279648391544e+00,4.860026634632036435e-02,-1.422190157686942791e-01
1.000000000000000056e-01,2.767676767676767291e+00,3.673469387755101678e-01,8.335051180471787502e-01,-4.309928219717842346e-01,-3.155060548325301917e-01
1.530000000000000071e+01,2.484848484848484862e+00,1.918367346938775420e+00,1.009879746112927856e+00,-2.087344036495604460e-02,-1.626246663413340177e-02
1.750000000000000000e+01,3.474747474747474474e+00,-1.020408163265306145e+00,9.075920518817107707e-01,-2.485305397511766712e-01,-3.430191498099850744e-02
6.700000000000000178e+00,4.464646464646464530e+00,1.673469387755101678e+00,9.051228520350673712e-01,-1.304838378795831200e-01,9.282870695828279034e-03
1.010000000000000142e+01,2.202020202020201989e+00,-4.081632653061229021e-02,1.326415195267924008e-01,-5.455988497069601539e-01,-2.644266713799215962e-01
7.000000000000000666e-01,4.111111111111110716e+00,-1.102040816326530726e+00,8.283547264530706222e-01,-3.198019106694858227e-01,-9.867341807164337064e-03
9.400000000000000355e+00,6.656565656565656575e+00,-7.755102040816328479e-01,8.992329127101557074e-01,-4.624058729657545275e-01,-7.797826270891267120e-02
4.700000000000000178e+00,2.131313131313131493e+00,2.000000000000000000e+00,1.081670358444094093e+00,-9.422712874780847514e-02,-7.051171045798303172e-02
9.000000000000000222e-01,5.242424242424242209e+00,-1.224489795918368706e-01,7.039707733014407554e-01,-1.089045437078575186e-02,-1.959596450855956851e-01
1.210000000000000142e+01,3.898989898989898784e+00,7.755102040816326259e-01,8.019002820021471356e-01,-3.447461979169557100e-01,-3.639237319289402584e-02
5.600000000000000533e+00,6.232323232323231821e+00,-3.673469387755103899e-01,6.851184684017594950e-01,3.778082630429748789e-01,-6.716622110922737532e-02
9.800000000000000711e+00,4.464646464646464530e+00,-1.020408163265306145e+00,8.324938996660404822e-01,2.667592233311006367e-01,-1.326627585551588134e-02
3.700000000000000178e+00,7.505050505050505194e+00,2.040816326530610070e-01,6.780484394389767466e-01,-1.555805440718132371e-01,-1.092836495766896093e-01
2.500000000000000000e+00,7.363636363636363313e+00,1.591836734693877098e+00,8.183415815947330252e-01,1.472156369834403955e-01,2.315375234964090964e-02
1.840000000000000213e+01,5.313131313131313149e+00,-8.571428571428572063e-01,1.141351911021600607e+00,3.597224449153887393e-01,-1.433256193319470961e-01
3.500000000000000000e+00,1.212121212121212155e+00,3.673469387755101678e-01,3.391188340658359834e-01,-3.232061188130391088e-02,-5.256079385799500292e-01
1.920000000000000284e+01,7.575757575757575246e+00,2.857142857142855874e-01,8.266190848833089300e-01,4.798880489034761387e-01,-1.020901399057085324e-01
9.600000000000001421e+00,2.131313131313131493e+00,1.265306122448979220e+00,9.920896868921403877e-01,-1.786289454118274445e-01,-7.850902170722819096e-02
1.760000000000000142e+01,3.333333333333333037e+00,-7.755102040816328479e-01,5.033138863452035761e-01,-3.849076580794848490e-01,-3.485643250593569841e-03
1.890000000000000213e+01,5.313131313131313149e+00,-1.265306122448979664e+00,1.254730195927771907e+00,1.047400969409711391e-01,-9.622236290377014778e-02
8.900000000000000355e+00,1.424242424242424310e+00,-1.428571428571428603e+00,1.238009850032385062e+00,-1.702736084651096382e-02,-1.429951078851306456e-01
4.299999999999999822e+00,7.010101010101009500e+00,-1.428571428571428603e+00,9.164320661261141643e-01,-2.903198563234236640e-01,-7.597975567843856222e-04
3.400000000000000355e+00,6.444444444444444642e+00,-4.489795918367347483e-01,8.309865270534614323e-01,-4.857080237443503479e-01,-8.192111885180551611e-02
1.270000000000000107e+01,7.434343434343434254e+00,-4.081632653061229021e-02,7.173253374279632277e-01,3.250369204014438296e-01,-1.222600384066593326e-01
7.000000000000000000e+00,2.484848484848484862e+00,-2.040816326530614511e-01,3.351173028383419017e-01,5.856223078219495726e-01,-1.711166646735509944e-01
2.000000000000000000e+00,4.464646464646464530e+00,8.571428571428567622e-01,1.032391199429692819e+00,-3.936188402973777034e-01,-7.416906299460297725e-02
3.500000000000000000e+00,5.808080808080807955e+00,-1.510204081632652962e+00,7.939283463026453047e-01,-1.739742574290000510e-01,2.863970465644367913e-02
1.480000000000000071e+01,6.232323232323231821e+00,2.000000000000000000e+00,9.345220234776844270e-01,-1.056989012447120402e-01,1.928944211577790849e-02
5.100000000000000533e+00,6.727272727272726627e+00,-1.591836734693877542e+00,7.844472763357906997e-01,-6.317104596461550758e-02,2.904814952429536287e-02
8.200000000000001066e+00,7.292929292929292373e+00,-1.224489795918368706e-01,8.505782061601637745e-01,4.586923953747214511e-01,-8.599620621585403468e-02
1.310000000000000142e+01,5.383838383838384090e+00,-7.755102040816328479e-01,1.007304599835290526e+00,-6.157591542689777597e-02,-1.885733123404007561e-01
5.000000000000000000e-01,3.616161616161615910e+00,4.081632653061229021e-02,6.901582047787370167e-01,-5.688912529567174969e-01,-1.172085286246072472e-01
1.480000000000000071e+01,6.444444444444444642e+00,2.040816326530610070e-01,7.153384087978104100e-01,-4.258596080225988123e-01,-8.253854924256907866e-02
1.700000000000000000e+01,7.080808080808080440e+00,-1.346938775510204245e+00,7.838721131015791155e-01,-1.731122676624820000e-01,1.602248486755500009e-02
6.900000000000000355e+00,5.242424242424242209e+00,1.673469387755101678e+00,8.418517435113569425e-01,-3.090424671636059217e-02,2.876733477280145335e-02
1.210000000000000142e+01,1.565656565656565746e+00,3.673469387755101678e-01,1.105105088482364294e-02,2.749937733957816266e-01,-1.992323885093600089e-01
1.030000000000000071e+01,7.858585858585858119e+00,-1.755102040816326481e+00,1.136902163371983132e+00,-1.325895378624156462e-01,-2.122768585190381099e-02
2.000000000000000111e-01,4.323232323232323537e+00,7.755102040816326259e-01,6.583483799261166114e-01,-2.433760693140107623e-01,-1.410420359719151071e-02
1.000000000000000000e+00,5.383838383838384090e+00,-1.755102040816326481e+00,1.179181727961315707e+00,1.252846968280789952e-01,-2.271843437927368453e-02
1.990000000000000213e+01,3.898989898989898784e+00,4.081632653061229021e-02,5.510635563375280155e-01,8.552834727795514957e-02,-2.030194582375201007e-01
1.250000000000000000e+01,5.454545454545454142e+00,1.224489795918364266e-01,7.115553122408169173e-01,3.174264106590524714e-01,-1.304362623504852770e-01
1.120000000000000107e+01,6.373737373737373701e+00,1.346938775510203801e+00,1.228829159086058498e+00,-8.637609322868580741e-02,-8.379887053520837514e-02
6.800000000000000711e+00,3.262626262626262541e+00,-1.836734693877551061e+00,9.813349287871817594e-01,-4.628008649387629903e-02,2.579707436990020392e-02
1.800000000000000044e+00,1.353535353535353591e+00,1.836734693877550839e+00,1.114964224732772013e+00,2.566394629562757795e-02,-8.496792501963974786e-02
1.020000000000000107e+01,7.858585858585858119e+00,-6.122448979591836871e-01,9.351544164628852185e-01,-3.083232138364166430e-01,-1.603990605616535392e-01
5.000000000000000000e+00,1.565656565656565746e+00,-2.000000000000000000e+00,1.100052715382485058e+00,-1.805732445085396140e-02,-6.643980781687784665e-02
5.400000000000000355e+00,4.111111111111110716e+00,-4.081632653061229021e-02,5.818520965234466047e-01,-5.886130107340818013e-02,-1.989785491998041222e-01
1.900000000000000133e+00,4.181818181818181657e+00,-5.306122448979593287e-01,5.323016333830684621e-01,-2.283357445235097982e-01,-4.411069472522918811e-02
3.700000000000000178e+00,7.292929292929292373e+00,1.346938775510203801e+00,7.947367270747585088e-01,-1.309675746073213909e-01,1.218201314017407048e-02
1.660000000000000142e+01,1.494949494949494806e+00,-1.265306122448979664e+00,1.091285576579699379e+00,8.198160436096469175e-03,-9.580841119946409412e-02
2.800000000000000266e+00,6.868686868686868507e+00,2.040816326530610070e-01,6.663346203538537127e-01,-3.007359944006057426e-02,-1.155960995256040125e-01
1.280000000000000071e+01,7.363636363636363313e+00,-1.673469387755102122e+00,8.656000956290959003e-01,1.103870929372959414e-01,1.853548289338773081e-02
2.200000000000000178e+00,3.404040404040403978e+00,8.571428571428567622e-01,9.957162944294895013e-01,1.207899242540544371e-01,-1.423777588499881563e-01
1.990000000000000213e+01,7.858585858585858119e+00,-1.591836734693877542e+00,9.330582135039701130e-01,1.849775431797961167e-01,8.744624156268868825e-03
1.610000000000000142e+01,5.595959595959596022e+00,-1.183673469387755084e+00,7.012213864727900869e-01,7.742369527984883926e-02,1.578229693306770764e-02
1.190000000000000036e+01,1.424242424242424310e+00,-2.040816326530614511e-01,1.827622865562369622e-02,3.228595701864849232e-01,-4.499187146663327641e-01
7.100000000000000533e+00,6.020202020202019888e+00,8.571428571428567622e-01,6.866815421219208959e-01,2.058259134279903091e-01,-1.499241220661936928e-02
9.000000000000000222e-01,6.373737373737373701e+00,1.020408163265305923e+00,8.288748431930874627e-01,3.478225236474958293e-01,-1.428235916118959954e-02
1.260000000000000142e+01,3.898989898989898784e+00,1.346938775510203801e+00,9.732954317663246036e-01,-2.444383512770269551e-01,-2.919812003816888574e-02
1.690000000000000213e+01,4.959595959595959336e+00,-1.224489795918368706e-01,8.134953191710506681e-01,4.978882762350215763e-01,-7.862348762514426159e-02
3.700000000000000178e+00,1.707070707070707183e+00,-1.102040816326530726e+00,1.183713903190041217e+00,-6.311501678807317217e-02,-1.180391442983765166e-01
1.380000000000000071e+01,6.232323232323231821e+00,-2.000000000000000000e+00,1.161400031466132576e+00,9.089712154361358210e-02,-4.688652215716385477e-03
9.400000000000000355e+00,1.494949494949494806e+00,-2.857142857142858094e-01,-1.773291151950378008e-01,-1.787666517590490445e-01,-2.314257361115646672e-01
3.900000000000000355e+00,1.282828282828282873e+00,1.510204081632652962e+00,1.182910903126926039e+00,-7.851396960205223041e-02,-1.763279751347915092e-01
7.300000000000000711e+00,4.181818181818181657e+00,-1.265306122448979664e+00,7.553043133942722864e-01,-2.170310474600469774e-01,4.405138938028296813e-02
1.330000000000000071e+01,6.727272727272726627e+00,-1.224489795918368706e-01,8.542841489403092403e-01,4.622485617601631014e-01,-8.071521317341735779e-02
1.600000000000000000e+01,3.898989898989898784e+00,-7.755102040816328479e-01,1.020369980318442060e+00,4.287492183889651809e-01,-9.637708687745101532e-02
9.900000000000000355e+00,4.323232323232323537e+00,-1.346938775510204245e+00,9.225596043856476580e-01,2.245864631686725066e-01,-1.109714729734725611e-02
7.600000000000000533e+00,2.202020202020201989e+00,6.122448979591834650e-01,1.756533625738674331e-01,1.655185914759060295e-01,-1.378725200879081514e-02
1.230000000000000071e+01,6.090909090909090828e+00,-1.755102040816326481e+00,9.849026602583133005e-01,1.721608720502652845e-01,3.877715567176441558e-03
1.420000000000000107e+01,6.090909090909090828e+00,5.306122448979588846e-01,6.693171721330052337e-01,-3.235899827432768827e-01,-4.852525301457419338e-02
1.310000000000000142e+01,5.737373737373737015e+00,6.938775510204080454e-01,6.054504404609302171e-01,2.028576880271273659e-03,-3.673461530133095149e-02
1.740000000000000213e+01,8.000000000000000000e+00,7.755102040816326259e-01,8.981864754154210706e-01,-3.533145742666632394e-01,-3.855250179509090575e-02
1.610000000000000142e+01,7.717171717171717127e+00,-4.081632653061229021e-02,7.514956048099306063e-01,-3.911769638732969234e-01,-1.185533755563618619e-01
7.300000000000000711e+00,2.272727272727272485e+00,-1.265306122448979664e+00,1.029029095163781715e+00,2.285974910846832464e-01,-9.943633032526440207e-02
9.600000000000001421e+00,6.161616161616161769e+00,-9.387755102040817867e-01,8.018950912246639584e-01,-3.518881134038984171e-01,-1.631380389205976805e-02
1.790000000000000213e+01,6.090909090909090828e+00,1.836734693877550839e+00,1.032976767551996966e+00,1.830679895911468402e-01,1.953174136582771364e-02
4.800000000000000711e+00,1.636363636363636243e+00,-3.673469387755103899e-01,-1.425377109784010388e-01,3.098746200838781717e-01,-2.158994277326129196e-01
7.900000000000000355e+00,4.888888888888889284e+00,1.183673469387754640e+00,9.476756563762593899e-01,-2.748885492019672583e-01,-1.788889627710359490e-02
5.500000000000000000e+00,3.333333333333333037e+00,-1.020408163265306145e+00,9.465997363158864530e-01,-2.198096229965730009e-01,-4.033608093836209274e-02
1.330000000000000071e+01,5.101010101010101216e+00,1.428571428571428381e+00,8.567501160022454876e-01,-1.587463360243011046e-01,1.186527768875890627e-02
5.700000000000000178e+00,4.181818181818181657e+00,-2.000000000000000000e+00,1.143186818238223212e+00,7.692432978742201610e-02,-1.533321144423092398e-02
4.000000000000000000e+00,1.141414141414141437e+00,1.224489795918364266e-01,-1.698682365596740698e-02,2.244347900416331920e-01,-4.372572440770202684e-01
3.000000000000000000e+00,2.555555555555555358e+00,-9.387755102040817867e-01,1.234425933174835732e+00,3.218843935686181990e-01,-2.184377989809394571e-01
1.250000000000000000e+01,4.252525252525252597e+00,-7.755102040816328479e-01,7.059548723208443066e-01,-4.716020350443826947e-01,-6.819828328145111085e-02
1.580000000000000071e+01,3.969696969696969724e+00,7.755102040816326259e-01,5.761975032058010981e-01,3.507641607677737250e-01,-1.089429884678399163e-03
1.020000000000000107e+01,7.787878787878787179e+00,-2.000000000000000000e+00,1.170358480734183360e+00,-6.716228210967904733e-02,-5.498452146905343819e-03
0.000000000000000000e+00,1.989898989898989834e+00,1.428571428571428381e+00,1.239199253452211380e+00,-1.025782000485132434e-01,-1.503007688384937479e-01
1.700000000000000000e+01,1.565656565656565746e+00,-1.510204081632652962e+00,1.082966298864264543e+00,1.713732037042090678e-02,-8.692064336042193418e-02
3.200000000000000178e+00,1.989898989898989834e+00,-1.755102040816326481e+00,1.192692944084163598e+00,5.422153826278638261e-02,-1.038570911125119012e-01
1.500000000000000000e+00,3.969696969696969724e+00,7.755102040816326259e-01,1.059236618107253225e+00,-4.303219904241093463e-01,-1.092096215610881271e-01
7.500000000000000000e+00,4.181818181818181657e+00,-3.673469387755103899e-01,6.181246614407448492e-01,-4.233725701406289010e-01,-6.875409626840014998e-02
1.540000000000000036e+01,7.010101010101009500e+00,1.673469387755101678e+00,8.711132540124519874e-01,-1.153323265963604738e-01,1.845561340809696513e-02
8.000000000000000444e-01,5.525252525252525082e+00,-1.224489795918368706e-01,8.027102685511559033e-01,3.709027023162356218e-01,-1.617052958759249148e-01
4.100000000000000533e+00,3.757575757575757347e+00,1.183673469387754640e+00,7.068057960562581510e-01,1.549825846079335989e-01,5.618279696617131669e-02
1.230000000000000071e+01,6.656565656565656575e+00,1.591836734693877098e+00,1.025506052407114455e+00,2.425609983409691139e-01,-9.728718246732935213e-03
1.220000000000000107e+01,5.454545454545454142e+00,-7.755102040816328479e-01,1.040771304153184307e+00,4.202745164675489864e-01,-9.024926398255363191e-02
1.600000000000000089e+00,7.505050505050505194e+00,-1.428571428571428603e+00,8.907621153684723847e-01,1.922922720235728244e-01,6.471454273343528116e-03
1.360000000000000142e+01,2.272727272727272485e+00,-1.428571428571428603e+00,1.081920913362592884e+00,1.999776002683134046e-01,-1.051575143746167618e-01
1.950000000000000000e+01,6.373737373737373701e+00,-1.510204081632652962e+00,1.157706542232652458e+00,2.255959690489665326e-01,-3.600503220138236149e-02
1.180000000000000071e+01,5.949494949494948948e+00,-8.571428571428572063e-01,8.594910360741592203e-01,3.158650739396152152e-01,-2.281545213901783886e-02
1.890000000000000213e+01,3.121212121212121104e+00,-1.755102040816326481e+00,9.433634372819836855e-01,8.161544428978137478e-03,1.756038545024005484e-02
1.390000000000000036e+01,1.000000000000000000e+00,1.510204081632652962e+00,1.141725453778658306e+00,6.207043231759666775e-03,-1.503123329924505869e-01
8.200000000000001066e+00,4.747474747474747403e+00,1.591836734693877098e+00,1.044012574668714777e+00,-2.051435573974564885e-01,-1.626962063728990687e-02
1.600000000000000089e+00,1.353535353535353591e+00,-1.428571428571428603e+00,1.228075217736841029e+00,7.463004822864124921e-02,-1.870590835072781233e-01
1.400000000000000133e+00,1.777777777777777679e+00,1.673469387755101678e+00,1.144599585787509977e+00,3.270377975971851259e-02,-7.082879575240237646e-02
1.460000000000000142e+01,3.333333333333333037e+00,-1.918367346938775420e+00,9.963122443337258938e-01,1.260432714415170019e-01,-1.846186959355826038e-02
1.990000000000000213e+01,5.737373737373737015e+00,7.755102040816326259e-01,7.460316844079508680e-01,-2.864922093437110018e-01,-1.958973192012647413e-02
1.490000000000000036e+01,4.393939393939393590e+00,-1.224489795918368706e-01,5.229795638082314069e-01,3.545892095851277959e-01,-1.382966155673527042e-01
8.400000000000000355e+00,6.727272727272726627e+00,-1.265306122448979664e+00,1.212054966250837307e+00,2.174923157437662347e-01,-9.192437880285429797e-02
1.000000000000000000e+00,4.464646464646464530e+00,-1.755102040816326481e+00,1.172153991863790656e+00,-8.811937945809532324e-02,5.672964780628038731e-03
9.900000000000000355e+00,7.717171717171717127e+00,6.938775510204080454e-01,6.780019417059178766e-01,-1.686795887163022589e-01,-3.615625129785685760e-02
4.200000000000000178e+00,4.606060606060605522e+00,1.346938775510203801e+00,9.971392164329596630e-01,2.468795370124962085e-01,-4.595368949051695587e-03
1.040000000000000036e+01,7.363636363636363313e+00,-6.122448979591836871e-01,8.765777662954944427e-01,-4.552677550779484217e-01,-6.995915802902258340e-02
8.300000000000000711e+00,3.757575757575757347e+00,1.020408163265305923e+00,1.221949421329127761e+00,-7.544324876563865412e-02,-1.385526521768238595e-01
1.340000000000000036e+01,5.313131313131313149e+00,9.387755102040813426e-01,7.485443952078003615e-01,-2.327905113585436170e-01,-6.241501749516947632e-03
1.860000000000000142e+01,3.333333333333333037e+00,5.306122448979588846e-01,1.014285550680579906e+00,-4.674357338830568143e-01,-2.190369547042999021e-01
2.900000000000000355e+00,3.828282828282828287e+00,2.857142857142855874e-01,5.328791110503150463e-01,5.696059278097663769e-01,-1.345364623410068572e-01
6.100000000000000533e+00,5.030303030303030276e+00,1.591836734693877098e+00,8.245257751891569287e-01,6.961175316470261110e-02,3.907759974792433810e-02
4.500000000000000000e+00,6.939393939393939448e+00,1.836734693877550839e+00,9.994822073467745094e-01,-1.665720648447522045e-01,5.698640289150868656e-03
1.290000000000000036e+01,4.252525252525252597e+00,2.000000000000000000e+00,9.874874565996004661e-01,-1.283058234424631905e-01,-3.531942475396796302e-03
4.400000000000000355e+00,5.595959595959596022e+00,1.591836734693877098e+00,1.245225149440286394e+00,-1.110604227954026524e-01,-4.030837122043898213e-02
1.210000000000000142e+01,1.282828282828282873e+00,1.755102040816326259e+00,1.185079478504816652e+00,3.265337986741148613e-02,-1.041609954582392583e-01
5.900000000000000355e+00,6.444444444444444642e+00,-1.428571428571428603e+00,8.375716148120418980e-01,1.463929595834227992e-01,1.531456677493427468e-02
6.100000000000000533e+00,7.787878787878787179e+00,-1.918367346938775420e+00,8.622111985856113492e-01,-8.791152433460840132e-02,2.767713359327524103e-02
7.700000000000000178e+00,1.494949494949494806e+00,9.387755102040813426e-01,9.632743755024689714e-01,-7.430200850793233780e-02,-1.032239498561999952e-01
2.900000000000000355e+00,4.747474747474747403e+00,6.122448979591834650e-01,1.053866555930617732e+00,-3.999263209359169569e-01,-1.738678662267887087e-01
1.250000000000000000e+01,3.686868686868686851e+00,1.836734693877550839e+00,1.020408373503064681e+00,-1.576693478513998270e-01,-2.392906778307122770e-02
1.600000000000000089e+00,7.151515151515151381e+00,2.040816326530610070e-01,8.327451147495453787e-01,4.517289037646727845e-01,-6.993554582018166044e-02
4.400000000000000355e+00,4.888888888888889284e+00,-8.571428571428572063e-01,8.058198985674271952e-01,2.996657590319080078e-01,-1.950522284702242704e-02
7.100000000000000533e+00,2.696969696969696795e+00,1.020408163265305923e+00,1.235675961035478609e+00,-4.665855660675313765e-02,-1.590433264957344106e-01
1.000000000000000000e+01,6.868686868686868507e+00,3.673469387755101678e-01,8.348359659497321950e-01,-4.086012355755004322e-01,-5.790706505918669783e-02
3.000000000000000444e-01,7.151515151515151381e+00,1.673469387755101678e+00,1.232175638867209599e+00,-5.172702303917212779e-02,-3.832549658475163656e-02
1.900000000000000133e+00,5.454545454545454142e+00,-1.591836734693877542e+00,1.183748869003554027e+00,-1.172481877843949832e-01,-1.848370631909321965e-02
9.300000000000000711e+00,3.121212121212121104e+00,4.489795918367343042e-01,3.179783007158202279e-01,1.752636668718099977e-01,-5.601238430695763826e-02
6.300000000000000711e+00,3.333333333333333037e+00,-1.428571428571428603e+00,1.000551631519025486e+00,-1.575162653196111040e-01,4.432459177863126709e-02
5.100000000000000533e+00,5.242424242424242209e+00,1.918367346938775420e+00,1.106373762030566699e+00,1.310301663383849902e-01,2.383876096063594630e-02
3.000000000000000444e-01,3.686868686868686851e+00,-7.755102040816328479e-01,5.635250142213009683e-01,-4.268978647498763990e-01,-1.835807068896610703e-02
6.500000000000000000e+00,3.828282828282828287e+00,1.755102040816326259e+00,9.850413690333347239e-01,-1.613327070668432728e-01,-1.520264453049578746e-02
6.100000000000000533e+00,2.979797979797979668e+00,2.000000000000000000e+00,1.073744361161075744e+00,-1.275059501571172982e-01,-4.624710109648118989e-02
1.310000000000000142e+01,1.707070707070707183e+00,8.571428571428567622e-01,7.534233661356064538e-01,3.304618140573410690e-02,-4.534595163677469787e-02
1.380000000000000071e+01,3.333333333333333037e+00,-6.938775510204082675e-01,6.588214283529834070e-01,2.952544166032497475e-01,-2.262022965123080404e-02
1.430000000000000071e+01,6.797979797979797567e+00,-1.591836734693877542e+00,1.206984415604691607e+00,1.850151429690975735e-01,-3.760147146963999792e-02
1.819999999999999929e+01,5.808080808080807955e+00,1.918367346938775420e+00,9.467391345366928945e-01,1.411420566066787230e-01,3.394293384037943423e-02
1.600000000000000000e+01,4.606060606060605522e+00,9.387755102040813426e-01,7.656554837618710918e-01,4.287554166591884264e-01,-3.677172545075167026e-02
9.000000000000000222e-01,3.757575757575757347e+00,-6.122448979591836871e-01,5.234930445439057722e-01,-3.568340315142474184e-01,-2.024063872639765560e-02
1.440000000000000036e+01,6.444444444444444642e+00,-1.836734693877551061e+00,1.226829021086206950e+00,2.828110467117241414e-02,-1.479230509921164796e-02
1.900000000000000133e+00,3.969696969696969724e+00,-1.183673469387755084e+00,6.995535138654409568e-01,-4.120212843761111160e-02,4.621422318470672086e-02
1.160000000000000142e+01,1.919191919191919116e+00,1.183673469387754640e+00,1.295984684765526751e+00,-1.161388537460268100e-01,-2.028688748435777123e-01
1.230000000000000071e+01,1.212121212121212155e+00,-1.836734693877551061e+00,1.128325192803139476e+00,3.655896115796547496e-02,-1.262621494473720185e-01
8.599999999999999645e+00,1.494949494949494806e+00,7.755102040816326259e-01,9.523550327717392738e-01,-2.908061419727164254e-01,-2.469608015437017856e-01
4.600000000000000533e+00,5.737373737373737015e+00,-1.020408163265306145e+00,6.774728257537558918e-01,1.387079905614425068e-01,3.031703171007769319e-03
8.900000000000000355e+00,7.787878787878787179e+00,-1.673469387755102122e+00,1.078270724903793498e+00,2.132632424703641283e-01,-1.180526101072983634e-02
4.700000000000000178e+00,7.010101010101009500e+00,-1.020408163265306145e+00,8.354125079068284165e-01,-3.296408174198542929e-01,-1.269046148177158800e-02
4.600000000000000533e+00,4.606060606060605522e+00,-1.020408163265306145e+00,9.328966922656665162e-01,3.149582724021395830e-01,-2.976026762006463849e-02
7.800000000000000711e+00,3.545454545454545414e+00,1.918367346938775420e+00,1.145072625167051994e+00,-9.435162269860457307e-02,-3.431467541618640760e-02
5.100000000000000533e+00,4.606060606060605522e+00,9.387755102040813426e-01,6.294628161317388226e-01,2.381847700014221303e-01,1.356914006556559152e-02
4.000000000000000000e+00,1.565656565656565746e+00,1.224489795918364266e-01,1.007801622596321417e-01,-1.159071049502943818e-01,-4.943809574773619375e-01
1.180000000000000071e+01,5.525252525252525082e+00,-1.428571428571428603e+00,9.943918778636504641e-01,2.331100561448982977e-01,-1.070609300146019467e-02
1.140000000000000036e+01,7.222222222222222321e+00,-1.346938775510204245e+00,7.689594564250725739e-01,-1.368276166852932241e-01,1.659012543834016001e-02
2.000000000000000111e-01,7.646464646464646187e+00,-1.836734693877551061e+00,8.402036582410516985e-01,-6.611698893857730075e-02,2.784738750365236409e-02
9.099999999999999645e+00,7.363636363636363313e+00,1.183673469387754640e+00,7.145517752174855852e-01,-5.413368646606361335e-03,7.648563182468633669e-03
1.350000000000000000e+01,3.050505050505050608e+00,-3.673469387755103899e-01,5.094200964784993957e-01,4.587511341634299411e-01,-8.200051867051449950e-02
1.460000000000000142e+01,6.515151515151514694e+00,-1.265306122448979664e+00,1.120843329371137287e+00,-1.617753182565495607e-01,-8.292670586339841166e-02
3.900000000000000355e+00,3.262626262626262541e+00,1.755102040816326259e+00,9.633129854336059950e-01,4.639227032844527726e-02,2.930527935474587856e-02
5.400000000000000355e+00,2.060606060606060552e+00,1.673469387755101678e+00,1.164979216142246976e+00,-1.202413833346595434e-01,-1.139217819885489091e-01
1.590000000000000036e+01,3.757575757575757347e+00,-1.224489795918368706e-01,7.621648633551626473e-01,5.295722155688478150e-01,-1.578662336941730193e-01
1.790000000000000213e+01,6.444444444444444642e+00,-9.387755102040817867e-01,8.002901937008246591e-01,2.617539975068665092e-01,-1.115953731192218835e-02
1.380000000000000071e+01,5.808080808080807955e+00,5.306122448979588846e-01,6.449969609464901721e-01,-3.122811829875320466e-01,-5.058056119869475120e-02
3.700000000000000178e+00,2.060606060606060552e+00,1.020408163265305923e+00,9.861442513935079202e-01,-2.703149765072974664e-01,-1.177501741864938473e-01
1.440000000000000036e+01,7.505050505050505194e+00,-4.081632653061229021e-02,8.335445605991974594e-01,4.515890543114466915e-01,-8.664384247806593276e-02
1.400000000000000133e+00,8.000000000000000000e+00,2.040816326530610070e-01,7.804922720347439169e-01,2.300674352647165410e-01,-1.585306454839932877e-01
1.500000000000000000e+01,3.262626262626262541e+00,-1.265306122448979664e+00,1.034047000025130503e+00,2.748833861584978888e-01,-6.653950798600774541e-02
5.100000000000000533e+00,7.575757575757575246e+00,-1.428571428571428603e+00,9.082401523449917802e-01,-2.751511644297705006e-01,3.136288582896612585e-03
